category ID,cat_code,category1_ru,category2_ru,category3_ru,category4_ru,category5_ru,category6_ru,comm FBO %,comm FBS %,comm DBS%
"12559,""AvtotovarlarMototexnikalar, motoekipirovka uchun tovarlarQorda yuradigan avtomashinalar uchun ekipirovka"",Avtotovarlar,""Mototexnikalar, motoekipirovka uchun tovarlar"",Qorda yuradigan avtomashinalar uchun ekipirovka,,,,22%,22%,22%"
12560,KitoblarBolalarga va ota-onalargaOʻrgatuvchi adabiyotlarOdob,Kitoblar,Bolalarga va ota-onalarga,Oʻrgatuvchi adabiyotlar,Odob,,,20%,20%,20%
12561,PoyabzallarErkaklar poyabzaliTufli va loferlarBroglar,Poyabzallar,Erkaklar poyabzali,Tufli va loferlar,Broglar,,,20%,20%,20%
12562,Maishiy texnikaOshxona texnikalariQovurish va pishirish uskunalariQovurish va qaynatish uchun boshqa texnikalar,Maishiy texnika,Oshxona texnikalari,Qovurish va pishirish uskunalari,Qovurish va qaynatish uchun boshqa texnikalar,Pishloq pishirgich,,17%,17%,17%
12564,AvtotovarlarAksessuarlar va jihozlarSalon uchun jihozlarHimoya shishalari,Avtotovarlar,Aksessuarlar va jihozlar,Salon uchun jihozlar,Himoya shishalari,,,25%,25%,25%
12566,Qurilish va taʼmirlashAsboblarMontaj va mahkamlash asboblariStrubsinalar,Qurilish va taʼmirlash,Asboblar,Montaj va mahkamlash asboblari,Strubsinalar,,,25%,25%,25%
12567,KiyimOʻgʻil bolalar uchun kiyimlarKo'ylaklar,Kiyim,Oʻgʻil bolalar uchun kiyimlar,Ko'ylaklar,,,,25%,25%,25%
12568,ElektronikaTelevizorlar va videotexnikalarTelevizor aksessuarlariQuvvat injektorlari,Elektronika,Televizorlar va videotexnikalar,Televizor aksessuarlari,Quvvat injektorlari,,,22%,22%,22%
12569,Uy-roʻzgʻor buyumlariOshxona buyumlariOshxona anjomlariOshxona qaychilari,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Oshxona anjomlari,Oshxona qaychilari,,,25%,25%,25%
12570,KitoblarNobadiiy adabiyotPublitsistikaSurishtiruv jurnalistikasi,Kitoblar,Nobadiiy adabiyot,Publitsistika,Surishtiruv jurnalistikasi,,,20%,20%,20%
12571,Sport va hordiqFitnes va yogaFitnesOgʻirlashtirgichlar,Sport va hordiq,Fitnes va yoga,Fitnes,Ogʻirlashtirgichlar,,,22%,22%,22%
12572,Kanselyariya tovarlariNamoyish doskalariDoska toʻplamlar va flipchartlar,Kanselyariya tovarlari,Namoyish doskalari,Doska toʻplamlar va flipchartlar,,,,20%,20%,20%
12573,Maishiy texnikaOshxona texnikalariElektr choynaklar va termopotlarKipyatilniklar,Maishiy texnika,Oshxona texnikalari,Elektr choynaklar va termopotlar,Kipyatilniklar,,,17%,17%,17%
12574,ElektronikaAqlli uy va xavfsizlikVideokuzatuvOʻrnatish platformalari,Elektronika,Aqlli uy va xavfsizlik,Videokuzatuv,Oʻrnatish platformalari,,,22%,22%,22%
12575,KitoblarOʻquv adabiyotiXorijiy tillarini oʻrganish,Kitoblar,Oʻquv adabiyoti,Xorijiy tillarini oʻrganish,,,,20%,20%,20%
12576,AvtotovarlarAvtomobil ehtiyot qismlariSalon detallariOrqani koʻrish oynalari,Avtotovarlar,Avtomobil ehtiyot qismlari,Salon detallari,Orqani koʻrish oynalari,,,25%,25%,25%
12577,AksessuarlarOʻgʻil bolalar uchun aksessuarlarSharflar va roʻmollarSharflar,Aksessuarlar,Oʻgʻil bolalar uchun aksessuarlar,Sharflar va roʻmollar,Sharflar,,,30%,30%,30%
12578,AksessuarlarOʻgʻil bolalar uchun aksessuarlarBijuteriyalarBilaguzuklar,Aksessuarlar,Oʻgʻil bolalar uchun aksessuarlar,Bijuteriyalar,Bilaguzuklar,,,25%,25%,25%
12579,AksessuarlarAyollar aksessuarlariBijuteriyalarBoʻyinga taqiladigan taqinchoqlar,Aksessuarlar,Ayollar aksessuarlari,Bijuteriyalar,Boʻyinga taqiladigan taqinchoqlar,Marjonlar va kulonlar,,25%,25%,25%
12580,Goʻzallik va parvarishSochlar parvarishiSartarosh uchun professional asboblarBosh manekenlari,Goʻzallik va parvarish,Sochlar parvarishi,Sartarosh uchun professional asboblar,Bosh manekenlari,,,20%,20%,20%
"12581,""Hayvonlar uchun tovarlarKemiruvchilar uchunKemiruvchilar uchun tovoqchalar, suv idishlari va ovqatlantirish idishlariTovoqchalar, suv idishlari"",Hayvonlar uchun tovarlar,Kemiruvchilar uchun,""Kemiruvchilar uchun tovoqchalar, suv idishlari va ovqatlantirish idishlari"",""Tovoqchalar, suv idishlari"",,,12%,12%,12%"
12582,Maishiy texnikaOshxona texnikalariBoshqa oshxona texnikalariElektr pichoq oʻtkirlagichlar,Maishiy texnika,Oshxona texnikalari,Boshqa oshxona texnikalari,Elektr pichoq oʻtkirlagichlar,,,20%,20%,20%
12583,AksessuarlarQizlar uchun aksessuarlarSharflar va roʻmollarRoʻmolchalar,Aksessuarlar,Qizlar uchun aksessuarlar,Sharflar va roʻmollar,Roʻmolchalar,,,30%,30%,30%
12584,KiyimAyollar kiyimiHomiladorlar uchun kiyimlarYubkalar,Kiyim,Ayollar kiyimi,Homiladorlar uchun kiyimlar,Yubkalar,,,25%,25%,25%
12585,Maishiy texnikaIqlim texnikasiIsitgichlar,Maishiy texnika,Iqlim texnikasi,Isitgichlar,,,,15%,15%,15%
12587,Maishiy texnikaOshxona texnikalariElektr choynaklar va termopotlarElektr choynaklar,Maishiy texnika,Oshxona texnikalari,Elektr choynaklar va termopotlar,Elektr choynaklar,,,17%,17%,17%
12588,Uy-roʻzgʻor buyumlariOshxona buyumlariChoynaklar va qahva idishlariChoy uchun elakchalar,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Choynaklar va qahva idishlari,Choy uchun elakchalar,,,25%,25%,25%
12589,Maishiy texnikaGoʻzallik uchun texnikaSoch kesishSoch uchun trimmerlar,Maishiy texnika,Goʻzallik uchun texnika,Soch kesish,Soch uchun trimmerlar,,,20%,20%,20%
12590,Hayvonlar uchun tovarlarGigiyenaGigiyena vositalariGigiyenik paketlar,Hayvonlar uchun tovarlar,Gigiyena,Gigiyena vositalari,Gigiyenik paketlar,,,30%,30%,30%
12591,KitoblarOʻquv adabiyoti5-sinf,Kitoblar,Oʻquv adabiyoti,5-sinf,,,,20%,20%,20%
12592,AvtotovarlarShinalar va disklarKameralar,Avtotovarlar,Shinalar va disklar,Kameralar,,,,20%,20%,20%
12593,Maishiy kimyoviy moddalarHavoni musaffolashtirgichlar va neytralizatorlarHidlarni neytrallash vositalari,Maishiy kimyoviy moddalar,Havoni musaffolashtirgichlar va neytralizatorlar,Hidlarni neytrallash vositalari,,,,20%,20%,20%
12594,Kanselyariya tovarlariMuhr va shtamplarShtamplar,Kanselyariya tovarlari,Muhr va shtamplar,Shtamplar,,,,20%,20%,20%
12595,AksessuarlarAyollar aksessuarlariRoʻmolar va sharflarRoʻmollar va palantinlar,Aksessuarlar,Ayollar aksessuarlari,Roʻmolar va sharflar,Roʻmollar va palantinlar,,,30%,30%,30%
12596,ElektronikaGeymerlar uchun mahsulotlarOʻyin pristavkalariBoshqa pristavkalar,Elektronika,Geymerlar uchun mahsulotlar,Oʻyin pristavkalari,Boshqa pristavkalar,,,15%,15%,15%
12597,Sport va hordiqFitnes va yogaOgʻirlashtiruvchilar,Sport va hordiq,Fitnes va yoga,Ogʻirlashtiruvchilar,,,,22%,22%,22%
12598,Qurilish va taʼmirlashShaxsiy himoya vositalariHimoya qoʻlqoplari,Qurilish va taʼmirlash,Shaxsiy himoya vositalari,Himoya qoʻlqoplari,,,,25%,25%,25%
12601,ElektronikaTelevizorlar va videotexnikalarTelevizorlar,Elektronika,Televizorlar va videotexnikalar,Televizorlar,,,,8%,8%,8%
12602,ElektronikaElektronikalar uchun aksessuarlarTarmoqlagichlar,Elektronika,Elektronikalar uchun aksessuarlar,Tarmoqlagichlar,,,,30%,30%,30%
12603,AksessuarlarAyollar aksessuarlariBosh kiyimlarBeretlar va pilotkalar,Aksessuarlar,Ayollar aksessuarlari,Bosh kiyimlar,Beretlar va pilotkalar,,,30%,30%,30%
12604,Uy-roʻzgʻor buyumlariBayramlar uchun tovarlarBayramni bezatishHavo sharlari va aksessuarlar,Uy-roʻzgʻor buyumlari,Bayramlar uchun tovarlar,Bayramni bezatish,Havo sharlari va aksessuarlar,,,30%,30%,30%
12605,PoyabzallarOʻgʻil bolalar uchun poyabzalEtiklar va uggiEtiklar,Poyabzallar,Oʻgʻil bolalar uchun poyabzal,Etiklar va uggi,Etiklar,,,20%,20%,20%
12606,PoyabzallarQizlar uchun poyabzalShlepanslar va slanslarSlanslar,Poyabzallar,Qizlar uchun poyabzal,Shlepanslar va slanslar,Slanslar,,,20%,20%,20%
12607,AvtotovarlarAksessuarlar va jihozlarSalon uchun jihozlarAvtomobil uchun kiyim ilgichlar,Avtotovarlar,Aksessuarlar va jihozlar,Salon uchun jihozlar,Avtomobil uchun kiyim ilgichlar,,,25%,25%,25%
12608,Maishiy texnikaIqlim texnikasiHavoni tozalash va namlantirishHavo namlagichlar,Maishiy texnika,Iqlim texnikasi,Havoni tozalash va namlantirish,Havo namlagichlar,,,15%,15%,15%
12609,ElektronikaTelevizorlar va videotexnikalarTelevizor aksessuarlarino active,Elektronika,Televizorlar va videotexnikalar,Televizor aksessuarlari,no active,,,20%,20%,20%
12610,PoyabzallarQizlar uchun poyabzalMokasinlar va sliponlarSliponlar,Poyabzallar,Qizlar uchun poyabzal,Mokasinlar va sliponlar,Sliponlar,,,20%,20%,20%
12611,KiyimOʻgʻil bolalar uchun kiyimlarShimlar va jinsilarJinsilar,Kiyim,Oʻgʻil bolalar uchun kiyimlar,Shimlar va jinsilar,Jinsilar,,,25%,25%,25%
12612,KiyimErkaklar kiyimiIchki kiyimlarKalsonlar,Kiyim,Erkaklar kiyimi,Ichki kiyimlar,Kalsonlar,,,25%,25%,25%
12613,Kanselyariya tovarlariYozuv qurollariQalamlar,Kanselyariya tovarlari,Yozuv qurollari,Qalamlar,,,,20%,20%,20%
12614,AksessuarlarErkaklar aksessuarlariBosh kiyimlarBosh kiyimlar toʻplamlari,Aksessuarlar,Erkaklar aksessuarlari,Bosh kiyimlar,Bosh kiyimlar toʻplamlari,,,30%,30%,30%
12615,ElektronikaSmartfonlar va telefonlarSmartfonlar uchun aksessuarlarZaryadlash qurilmalari,Elektronika,Smartfonlar va telefonlar,Smartfonlar uchun aksessuarlar,Zaryadlash qurilmalari,Universal zaryadlash qurilmalari,,28%,28%,28%
12616,Goʻzallik va parvarishSochlar parvarishiBoʻyash va kimyoviy jingalak qilishRang berish va boʻyash vositalari,Goʻzallik va parvarish,Sochlar parvarishi,Boʻyash va kimyoviy jingalak qilish,Rang berish va boʻyash vositalari,,,20%,20%,20%
12617,Qurilish va taʼmirlashSantexnikaFitinglar va butlovchi qismlar,Qurilish va taʼmirlash,Santexnika,Fitinglar va butlovchi qismlar,,,,25%,25%,25%
12618,AksessuarlarErkaklar aksessuarlariQayishlar va osma kamarlarKamarlar,Aksessuarlar,Erkaklar aksessuarlari,Qayishlar va osma kamarlar,Kamarlar,,,30%,30%,30%
12619,Hayvonlar uchun tovarlarKemiruvchilar uchunQafaslar va uylarQafaslar,Hayvonlar uchun tovarlar,Kemiruvchilar uchun,Qafaslar va uylar,Qafaslar,,,25%,25%,25%
12620,Sport va hordiqSport turlariBeysbolBeysbol bitalar,Sport va hordiq,Sport turlari,Beysbol,Beysbol bitalar,,,25%,25%,25%
12621,AvtotovarlarGaraj va avtoservisKantovatellar va ushlagichlar,Avtotovarlar,Garaj va avtoservis,Kantovatellar va ushlagichlar,,,,17%,17%,17%
12622,ElektronikaElektronikalar uchun aksessuarlarKabellar uchun organayzerlar,Elektronika,Elektronikalar uchun aksessuarlar,Kabellar uchun organayzerlar,,,,30%,30%,30%
12623,Bolalar tovarlariBolalar xonasiHimoya va xavfsizlikKrovat toʻsiqlari,Bolalar tovarlari,Bolalar xonasi,Himoya va xavfsizlik,Krovat toʻsiqlari,,,25%,25%,25%
"12624,""KiyimQizlar uchun kiyimlarJemperlar, sviterlar va kardiganlarJemperlar"",Kiyim,Qizlar uchun kiyimlar,""Jemperlar, sviterlar va kardiganlar"",Jemperlar,,,25%,25%,25%"
12626,Hayvonlar uchun tovarlarItlar uchunOzuqa va shirinliklarShirinliklar,Hayvonlar uchun tovarlar,Itlar uchun,Ozuqa va shirinliklar,Shirinliklar,,,20%,20%,20%
12627,AvtotovarlarAksessuarlar va jihozlarAvtomobil kuzovi himoyasiKuzov dugalari,Avtotovarlar,Aksessuarlar va jihozlar,Avtomobil kuzovi himoyasi,Kuzov dugalari,,,25%,25%,25%
12628,Bolalar tovarlariOʻyinchoqlar va oʻyinlar3 yoshgacha boʻlgan bolalar uchun,Bolalar tovarlari,Oʻyinchoqlar va oʻyinlar,3 yoshgacha boʻlgan bolalar uchun,,,,20%,20%,20%
"12630,""Uy-roʻzgʻor buyumlariBayramlar uchun tovarlarSovgʻa oʻramlari, otkritkalarPaketlar va qopchalar"",Uy-roʻzgʻor buyumlari,Bayramlar uchun tovarlar,""Sovgʻa oʻramlari, otkritkalar"",Paketlar va qopchalar,,,30%,30%,30%"
12631,Uy-roʻzgʻor buyumlariOshxona buyumlariChoynaklar va qahva idishlariQahva idishlari,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Choynaklar va qahva idishlari,Qahva idishlari,,,25%,25%,25%
12632,ElektronikaQuloqchinlar va audio texnikalarProigrivatel uchun aksessuarlarOvoz uzatuvchilar boshchalari,Elektronika,Quloqchinlar va audio texnikalar,Proigrivatel uchun aksessuarlar,Ovoz uzatuvchilar boshchalari,,,20%,20%,20%
"12633,""Sport va hordiqTabiat qoʻynida dam olish, baliq ovi va ovTurizm va ochiq havoda dam olishChodirlar, tentlar va shatyorlar"",Sport va hordiq,""Tabiat qoʻynida dam olish, baliq ovi va ov"",Turizm va ochiq havoda dam olish,""Chodirlar, tentlar va shatyorlar"",Chodirlar,,25%,25%,25%"
12634,AvtotovarlarAkkumulyatorlar va aksessuarlarElektrmobillar uchun zaryadlash stantsiyalari,Avtotovarlar,Akkumulyatorlar va aksessuarlar,Elektrmobillar uchun zaryadlash stantsiyalari,,,,15%,15%,15%
12635,ElektronikaFoto va video texnikaFoto va video kameralar uchun aksessuarlarAkkumulyatorlar,Elektronika,Foto va video texnika,Foto va video kameralar uchun aksessuarlar,Akkumulyatorlar,,,20%,20%,20%
12636,Hayvonlar uchun tovarlarMushuklar uchunOzuqalar va shirinliklarShirinliklar,Hayvonlar uchun tovarlar,Mushuklar uchun,Ozuqalar va shirinliklar,Shirinliklar,,,20%,20%,20%
12637,PoyabzallarAyollar poyabzaliEtiklar va uggiEtiklar,Poyabzallar,Ayollar poyabzali,Etiklar va uggi,Etiklar,,,20%,20%,20%
12638,Uy-roʻzgʻor buyumlariToʻqimachilikChoyshablarKoʻrpajildlar,Uy-roʻzgʻor buyumlari,Toʻqimachilik,Choyshablar,Koʻrpajildlar,,,22%,22%,22%
12639,Hayvonlar uchun tovarlarKemiruvchilar uchunKemiruvchilar uchun ozuqa va shirinliklarShirinliklar,Hayvonlar uchun tovarlar,Kemiruvchilar uchun,Kemiruvchilar uchun ozuqa va shirinliklar,Shirinliklar,,,12%,12%,12%
"12640,""Xobbi va ijodRasmlar, foto ramkalar, otkritkalar yasashMavzuli rasmlarHayvonlar va qushlar"",Xobbi va ijod,""Rasmlar, foto ramkalar, otkritkalar yasash"",Mavzuli rasmlar,Hayvonlar va qushlar,,,22%,22%,22%"
12641,Uy-roʻzgʻor buyumlariBayramlar uchun tovarlarYangi yil tovarlariYangi yil ramzlari,Uy-roʻzgʻor buyumlari,Bayramlar uchun tovarlar,Yangi yil tovarlari,Yangi yil ramzlari,Konfettii va serpantin,,27%,27%,27%
12642,Goʻzallik va parvarishMakiyajYuzUpalar,Goʻzallik va parvarish,Makiyaj,Yuz,Upalar,,,20%,20%,20%
12643,Bolalar tovarlariDam olish va oʻyin-kulgiLepkaLepka uchun xamir,Bolalar tovarlari,Dam olish va oʻyin-kulgi,Lepka,Lepka uchun xamir,,,30%,30%,30%
12644,Qurilish va taʼmirlashAsboblarOʻlchov asboblariDozimetrlar,Qurilish va taʼmirlash,Asboblar,Oʻlchov asboblari,Dozimetrlar,,,20%,20%,20%
12645,AksessuarlarAyollar aksessuarlariRoʻmolar va sharflarPareo,Aksessuarlar,Ayollar aksessuarlari,Roʻmolar va sharflar,Pareo,,,22%,22%,22%
12646,Uy-roʻzgʻor buyumlariOshxona buyumlariOshxonada tartibTish tozalagichlar uchun idishlar,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Oshxonada tartib,Tish tozalagichlar uchun idishlar,,,25%,25%,25%
12647,ElektronikaFoto va video texnikaFoto va video kameralar uchun aksessuarlarMahkamlagichlar,Elektronika,Foto va video texnika,Foto va video kameralar uchun aksessuarlar,Mahkamlagichlar,,,25%,25%,25%
12648,Goʻzallik va parvarishParfyumeriyaParfyumlangan suv,Goʻzallik va parvarish,Parfyumeriya,Parfyumlangan suv,,,,20%,20%,20%
12649,Uy-roʻzgʻor buyumlariOshxona buyumlariPazandachilik aksessuarlariPishirish qogʻozi,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Pazandachilik aksessuarlari,Pishirish qogʻozi,,,25%,25%,25%
12653,Sport va hordiqFaol hordiq turlariSkandinaviyacha yurish,Sport va hordiq,Faol hordiq turlari,Skandinaviyacha yurish,,,,25%,25%,25%
12655,Maishiy texnikaUy uchun texnikaDazmollar va bugʻlagichlarDazmollar uchun ehtiyot qismlar va aksessuarlar,Maishiy texnika,Uy uchun texnika,Dazmollar va bugʻlagichlar,Dazmollar uchun ehtiyot qismlar va aksessuarlar,,,18%,18%,18%
12656,Uy-roʻzgʻor buyumlariOshxona buyumlariVino aksessuarlariDekantyorlar,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Vino aksessuarlari,Dekantyorlar,,,25%,25%,25%
12657,KiyimAyollar kiyimiIchki kiyimIchki kiyim toʻplamlari,Kiyim,Ayollar kiyimi,Ichki kiyim,Ichki kiyim toʻplamlari,,,25%,25%,25%
12658,KiyimAyollar kiyimiLiboslar va sarafanlarSarafanlar,Kiyim,Ayollar kiyimi,Liboslar va sarafanlar,Sarafanlar,,,25%,25%,25%
12660,AksessuarlarAyollar aksessuarlariSoch uchun aksessuarlarShpilka va nevidimkalar,Aksessuarlar,Ayollar aksessuarlari,Soch uchun aksessuarlar,Shpilka va nevidimkalar,,,27%,27%,27%
12661,KiyimErkaklar kiyimiUy kiyimiUy uchun futbolkalar va longslivlar,Kiyim,Erkaklar kiyimi,Uy kiyimi,Uy uchun futbolkalar va longslivlar,,,25%,25%,25%
12662,ElektronikaQuloqchinlar va audio texnikalarProigrivatel uchun aksessuarlarDJ-uskuna,Elektronika,Quloqchinlar va audio texnikalar,Proigrivatel uchun aksessuarlar,DJ-uskuna,,,30%,30%,30%
12663,Kanselyariya tovarlariQogʻoz mahsulotlariStiker va qaydlar uchun qogʻozlarStikerlar,Kanselyariya tovarlari,Qogʻoz mahsulotlari,Stiker va qaydlar uchun qogʻozlar,Stikerlar,,,22%,22%,22%
12664,ElektronikaSmartfonlar va telefonlarSmartfonlar uchun aksessuarlarTelefon uchun stiluslar,Elektronika,Smartfonlar va telefonlar,Smartfonlar uchun aksessuarlar,Telefon uchun stiluslar,,,30%,30%,30%
12665,ElektronikaFoto va video texnikaFoto va video kameralar uchun aksessuarlarGʻiloflar va keyslar,Elektronika,Foto va video texnika,Foto va video kameralar uchun aksessuarlar,Gʻiloflar va keyslar,,,30%,30%,30%
12667,Uy-roʻzgʻor buyumlariOshxona buyumlariOziq-ovqat mahsulotlarini saqlashSochiluvchan mahsulotlar uchun idishlar,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Oziq-ovqat mahsulotlarini saqlash,Sochiluvchan mahsulotlar uchun idishlar,,,25%,25%,25%
12668,Sport va hordiqElektr transportiElektr samokatlar,Sport va hordiq,Elektr transporti,Elektr samokatlar,,,,10%,10%,10%
12669,Uy-roʻzgʻor buyumlariDekor va interyerGʻaladonlar,Uy-roʻzgʻor buyumlari,Dekor va interyer,Gʻaladonlar,,,,27%,27%,27%
12670,KitoblarBolalarga va ota-onalargaBolalar uchun boʻsh vaqtlarni foydali oʻtkazish va ijodInteraktiv kitoblar,Kitoblar,Bolalarga va ota-onalarga,Bolalar uchun boʻsh vaqtlarni foydali oʻtkazish va ijod,Interaktiv kitoblar,,,20%,20%,20%
12671,Maishiy texnikaUy uchun texnikaTikuv mashinalari va aksessuarlariTikuv mashinalari uchun aksessuarlar,Maishiy texnika,Uy uchun texnika,Tikuv mashinalari va aksessuarlari,Tikuv mashinalari uchun aksessuarlar,Lapkalar va adapterlar,,30%,30%,30%
12673,ElektronikaQuloqchinlar va audio texnikalarAudiotexnikaSabvufer uchun kuchaytirgichlar,Elektronika,Quloqchinlar va audio texnikalar,Audiotexnika,Sabvufer uchun kuchaytirgichlar,,,10%,10%,10%
12674,Uy-roʻzgʻor buyumlariToʻqimachilikOshxona uchun tekstil mahsulotlariOshxona sochiqlari,Uy-roʻzgʻor buyumlari,Toʻqimachilik,Oshxona uchun tekstil mahsulotlari,Oshxona sochiqlari,,,22%,22%,22%
12675,Uy-roʻzgʻor buyumlariOshxona buyumlariOvqat pishirish uchun idishlarFondyu uchun toʻplamlar,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Ovqat pishirish uchun idishlar,Fondyu uchun toʻplamlar,,,22%,22%,22%
12676,Goʻzallik va parvarishErkaklar uchunSoqol olish uchunSoqol olish uchun vositalar,Goʻzallik va parvarish,Erkaklar uchun,Soqol olish uchun,Soqol olish uchun vositalar,Soqol olish uchun kremlar,,20%,20%,20%
12677,ElektronikaAqlli uy va xavfsizlikUy xavfsizligiElektron kalitlar va pultlar,Elektronika,Aqlli uy va xavfsizlik,Uy xavfsizligi,Elektron kalitlar va pultlar,,,20%,20%,20%
12678,Kanselyariya tovarlariSavdo uchun uskunalarEtiket-pistoletlar,Kanselyariya tovarlari,Savdo uchun uskunalar,Etiket-pistoletlar,,,,20%,20%,20%
12679,Qurilish va taʼmirlashAsboblarKavsharlash uskunalariKavsharlash uchun kimyo vositalari,Qurilish va taʼmirlash,Asboblar,Kavsharlash uskunalari,Kavsharlash uchun kimyo vositalari,Kavsharlash uchun flyus,,17%,17%,17%
12681,AksessuarlarQizlar uchun aksessuarlarSharflar va roʻmollarManishkalar,Aksessuarlar,Qizlar uchun aksessuarlar,Sharflar va roʻmollar,Manishkalar,,,30%,30%,30%
12682,Goʻzallik va parvarishManikyur va pedikyurDavolovchi va parvarishlovchi tovarlarTirnoqlar uchun yog'lar va zardoblar,Goʻzallik va parvarish,Manikyur va pedikyur,Davolovchi va parvarishlovchi tovarlar,Tirnoqlar uchun yog'lar va zardoblar,,,20%,20%,20%
12684,Maishiy texnikaUy uchun texnikaChangyutgichlar va aksessuarlarRobot changyutgichlar,Maishiy texnika,Uy uchun texnika,Changyutgichlar va aksessuarlar,Robot changyutgichlar,,,10%,10%,10%
12685,Sport va hordiqSuv sporti va suvda dam olishSuzishPuflanama toʻplar,Sport va hordiq,Suv sporti va suvda dam olish,Suzish,Puflanama toʻplar,,,25%,25%,25%
12686,Uy-roʻzgʻor buyumlariOshxona buyumlariTamaddixona idishlariRozetkalar va kremankalar,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Tamaddixona idishlari,Rozetkalar va kremankalar,,,20%,20%,20%
12687,ElektronikaQuloqchinlar va audio texnikalarPeriferiya va aksessuarlarQuvvat kuchaytirgichlar,Elektronika,Quloqchinlar va audio texnikalar,Periferiya va aksessuarlar,Quvvat kuchaytirgichlar,,,20%,20%,20%
12689,KitoblarNobadiiy adabiyotKompyuter texnologiyalariMashinali o'qitish,Kitoblar,Nobadiiy adabiyot,Kompyuter texnologiyalari,Mashinali o'qitish,,,20%,20%,20%
"12691,""Dacha, bogʻ va tomorqaBogʻ texnikasiMaysa o'rish qurilmalariBenzinli maysazor"",""Dacha, bogʻ va tomorqa"",Bogʻ texnikasi,Maysa o'rish qurilmalari,Benzinli maysazor,,,10%,10%,10%"
12693,ElektronikaKompyuter texnikasiKompyuterning tashqi qurilmalariModemlar va koʻpriklar,Elektronika,Kompyuter texnikasi,Kompyuterning tashqi qurilmalari,Modemlar va koʻpriklar,,,10%,10%,10%
12694,AksessuarlarQizlar uchun aksessuarlarQoʻlqoplar va varejkalarVarejkalar,Aksessuarlar,Qizlar uchun aksessuarlar,Qoʻlqoplar va varejkalar,Varejkalar,,,30%,30%,30%
"12696,""ElektronikaNoutbuklar, planshetlar va elektron kitoblarPlanshetlar va elektron kitoblarPlanshetlar"",Elektronika,""Noutbuklar, planshetlar va elektron kitoblar"",Planshetlar va elektron kitoblar,Planshetlar,,,7%,7%,7%"
12697,Uy-roʻzgʻor buyumlariOshxona buyumlariOshxona anjomlariGoʻsht uchun bolgʻachalar,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Oshxona anjomlari,Goʻsht uchun bolgʻachalar,,,25%,25%,25%
12698,AvtotovarlarAksessuarlar va jihozlarYuk tashishKamarlar va rezinkalar,Avtotovarlar,Aksessuarlar va jihozlar,Yuk tashish,Kamarlar va rezinkalar,,,25%,25%,25%
12699,AksessuarlarErkaklar aksessuarlariBijuteriyalarUzuklar,Aksessuarlar,Erkaklar aksessuarlari,Bijuteriyalar,Uzuklar,,,25%,25%,25%
12700,PoyabzallarAyollar poyabzaliBotinkalarTimberlandlar,Poyabzallar,Ayollar poyabzali,Botinkalar,Timberlandlar,,,20%,20%,20%
12701,Xobbi va ijodBoshqa xobbilarOrigami,Xobbi va ijod,Boshqa xobbilar,Origami,,,,22%,22%,22%
